Filename;Year;Month;Day;Hour;Minute;Second;Head_length;Abdomen_length;Insect_length_total;kingdom;phylum;class;order;family;score;highest_classification_rank;taxonomic_name_2;score_2;score_diff;path
20240815215553_crop_0.jpg;2024;8;15;21;55;53;0.89;7.33;8.22;Animalia;Arthropoda;Insecta;Diptera;Limoniidae;0.553260684;family;Chironomidae;0.157693461;0.395567223;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815215553_crop_0.jpg
20240815215642_crop_0.jpg;2024;8;15;21;56;42;0.22;2.56;2.78;Animalia;Arthropoda;Insecta;Diptera;Culicidae;0.267642856;family;Philodromidae;0.124571577;0.143071279;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815215642_crop_0.jpg
20240815215855_crop_0.jpg;2024;8;15;21;58;55;0.44;3.67;4.11;Animalia;Arthropoda;Insecta;Coleoptera;Cerambycidae;0.228752911;family;Heteroceridae;0.126376241;0.10237667;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815215855_crop_0.jpg
20240815220055_crop_0.jpg;2024;8;15;22;0;55;0.67;4.56;5.22;Animalia;Arthropoda;Insecta;Diptera;Rhagionidae;0.125963941;family;Caenidae;0.088511482;0.037452459;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815220055_crop_0.jpg
20240815220617_crop_0.jpg;2024;8;15;22;6;17;1.33;9.33;10.67;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;0.861394465;family;Pyralidae;0.06803003;0.793364435;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815220617_crop_0.jpg
20240815220617_crop_1.jpg;2024;8;15;22;6;17;0.33;2.67;3;Animalia;Arthropoda;Insecta;Diptera;Bombyliidae;0.393425733;family;Muscidae;0.080942564;0.312483169;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815220617_crop_1.jpg
20240815221102_crop_0.jpg;2024;8;15;22;11;2;1;10.11;11.11;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;0.874065101;family;Lepidostomatidae;0.036361959;0.837703142;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815221102_crop_0.jpg
20240815221310_crop_2.jpg;2024;8;15;22;13;10;2.11;1.44;3.56;Animalia;Arthropoda;Maxillopoda;Harpacticoida;Peltidiidae;0.09263166;family;Staphylinidae;0.083152741;0.009478919;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815221310_crop_2.jpg
20240815221342_crop_0.jpg;2024;8;15;22;13;42;1.56;10;11.56;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.97080791;family;Pyralidae;0.021472776;0.949335134;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815221342_crop_0.jpg
20240815221342_crop_1.jpg;2024;8;15;22;13;42;0.67;2.44;3.11;Animalia;Arthropoda;Insecta;Diptera;Culicidae;0.726061225;family;Chironomidae;0.043910377;0.682150848;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815221342_crop_1.jpg
