"PSUM","RH","RSWR","TA","TSG","VW","timestamp"
0,0.676513333333333,75.9533333333333,18.7518,19.6819333333334,2.11133333333333,"2024-08-12 12:00:00"
0,0.67444,73.72,18.8766,19.6999333333334,2.11666666666667,"2024-08-12 15:00:00"
0,0.679006666666667,69.9866666666667,18.8982,19.6660666666667,2.06733333333333,"2024-08-12 18:00:00"
0.008,0.683966666666667,69.5333333333333,18.856,19.676,2.022,"2024-08-12 21:00:00"
0.008,0.68746,69.5333333333333,18.8582,19.7201333333334,2.03066666666667,"2024-08-13 00:00:00"
0.008,0.69016,69.54,18.8841333333334,19.7688666666667,2.02533333333333,"2024-08-13 03:00:00"
0.008,0.688646666666667,71.72,19.0172,19.8734666666667,2.02,"2024-08-13 06:00:00"
0.008,0.674946666666667,77.2733333333333,19.3878,20.2366666666667,2.04866666666667,"2024-08-13 09:00:00"
0.008,0.66384,77.2133333333333,19.5519333333334,20.4291333333334,2.05933333333333,"2024-08-13 12:00:00"
0.016,0.671826666666667,71.36,19.4009333333334,20.3583333333334,2.00733333333333,"2024-08-13 15:00:00"
0.016,0.687433333333333,66.3533333333333,19.0562666666667,20.2323333333334,1.93,"2024-08-13 18:00:00"
0.016,0.69862,65.9866666666667,18.7692666666667,20.1402,1.82266666666667,"2024-08-13 21:00:00"
0.016,0.706353333333333,65.9866666666667,18.6220666666667,20.0876,1.81866666666667,"2024-08-14 00:00:00"
0.016,0.708553333333333,65.9933333333333,18.5552666666667,20.0713333333334,1.83866666666667,"2024-08-14 03:00:00"
0.016,0.706333333333333,68.26,18.5610666666667,20.1024,1.83666666666667,"2024-08-14 06:00:00"
0.016,0.6924,72.5066666666667,18.8348,20.3900666666667,1.82733333333333,"2024-08-14 09:00:00"
0.048,0.695813333333333,67.86,18.6908,20.3912,1.81866666666667,"2024-08-14 12:00:00"
0.048,0.7088,62.8066666666667,18.3281333333334,20.2073333333334,1.74133333333333,"2024-08-14 15:00:00"
0.048,0.720973333333333,57.4066666666667,17.9255333333334,19.9788666666667,1.63333333333333,"2024-08-14 18:00:00"
0.048,0.728973333333333,56.0733333333333,17.5888666666667,19.7542,1.634,"2024-08-14 21:00:00"
0.048,0.7323,56.0733333333333,17.3418,19.5918,1.65133333333333,"2024-08-15 00:00:00"
0.048,0.734346666666667,56.08,17.1274666666667,19.4552666666667,1.65133333333333,"2024-08-15 03:00:00"
0.048,0.732153333333333,58.2466666666667,17.035,19.3801333333334,1.64466666666667,"2024-08-15 06:00:00"
0.048,0.719806666666667,62.8533333333333,17.1991333333334,19.5341333333334,1.67933333333333,"2024-08-15 09:00:00"
0.048,0.71622,62.9533333333333,17.1909333333334,19.5818666666667,1.72,"2024-08-15 12:00:00"
0.048,0.720173333333333,60.0666666666667,17.0890666666667,19.4633333333334,1.72666666666667,"2024-08-15 15:00:00"
0.048,0.731986666666667,55.36,16.8404666666667,19.2899333333334,1.634,"2024-08-15 18:00:00"
0.048,0.7405,54.92,16.5370666666667,19.1433333333334,1.54466666666667,"2024-08-15 21:00:00"
0.04,0.744593333333333,54.92,16.2789333333334,18.9918666666667,1.49333333333333,"2024-08-16 00:00:00"
0.04,0.74402,54.92,16.0984,18.8532,1.448,"2024-08-16 03:00:00"
0.04,0.737586666666667,57.2666666666667,16.1194,18.8302,1.436,"2024-08-16 06:00:00"
0.04,0.726886666666667,62.1466666666667,16.3373333333334,18.9995333333334,1.51533333333333,"2024-08-16 09:00:00"
0.04,0.726193333333333,62.3066666666667,16.3599333333334,19.032,1.66466666666667,"2024-08-16 12:00:00"
0.04,0.73516,59.28,16.2872,18.8962,1.70133333333333,"2024-08-16 15:00:00"
0.032,0.73836,57.76,16.2739333333334,18.785,1.75666666666667,"2024-08-16 18:00:00"
0.032,0.73406,57.0933333333333,16.3364,18.6986666666667,1.77266666666667,"2024-08-16 21:00:00"
0.064,0.728826666666667,57.0933333333333,16.4322666666667,18.6839333333334,1.75933333333333,"2024-08-17 00:00:00"
0.064,0.72874,57.0933333333333,16.5283333333334,18.7225333333334,1.744,"2024-08-17 03:00:00"
0.064,0.729813333333333,58.92,16.6522,18.7801333333334,1.72533333333333,"2024-08-17 06:00:00"
0.064,0.728493333333333,63.32,16.8769333333334,18.9879333333334,1.864,"2024-08-17 09:00:00"
0.064,0.740046666666667,61.2866666666667,16.7750666666667,18.9495333333334,2.02933333333333,"2024-08-17 12:00:00"
0.032,0.745826666666667,62.52,16.7455333333334,18.9076,2.152,"2024-08-17 15:00:00"
0.048,0.753913333333333,59.62,16.7176666666667,18.8227333333334,2.21666666666667,"2024-08-17 18:00:00"
0.048,0.76098,59.2733333333333,16.7004,18.7743333333334,2.234,"2024-08-17 21:00:00"
0.088,0.764793333333333,59.2733333333333,16.7285333333334,18.7717333333334,2.28266666666667,"2024-08-18 00:00:00"
0.176,0.768233333333333,59.28,16.8044666666667,18.7996,2.296,"2024-08-18 03:00:00"
0.192,0.76972,59.7533333333333,16.9306666666667,18.8886666666667,2.33666666666667,"2024-08-18 06:00:00"
0.296,0.773873333333333,58.42,16.9839333333334,18.9749333333334,2.35333333333333,"2024-08-18 09:00:00"
0.344,0.791406666666667,53.04,16.6698,18.8148666666667,2.41866666666667,"2024-08-18 12:00:00"
0.36,0.811733333333333,47.12,16.2442,18.5278,2.40266666666667,"2024-08-18 15:00:00"
0.368,0.83022,43.28,15.8088666666667,18.2730666666667,2.39133333333333,"2024-08-18 18:00:00"
0.392,0.841293333333333,42.9066666666667,15.4988,18.0865333333334,2.46266666666667,"2024-08-18 21:00:00"
0.392,0.847586666666667,42.9066666666667,15.3278,17.9762666666667,2.54133333333333,"2024-08-19 00:00:00"
0.4,0.852313333333333,42.9066666666667,15.1905333333334,17.914,2.67933333333333,"2024-08-19 03:00:00"
0.4,0.856113333333333,43.4466666666667,15.0742666666667,17.8700666666667,2.81,"2024-08-19 06:00:00"
0.4,0.86052,44.9466666666667,14.889,17.8296,2.97733333333333,"2024-08-19 09:00:00"
0.4,0.868566666666667,45.1666666666667,14.5809333333334,17.7126666666667,3.072,"2024-08-19 12:00:00"
0.4,0.880273333333333,41.9733333333333,14.2106,17.4792,3.07266666666667,"2024-08-19 15:00:00"
0.4,0.894426666666667,38.3333333333333,13.8044666666667,17.2531333333334,3.028,"2024-08-19 18:00:00"
0.4,0.90362,37.7333333333333,13.4930666666667,17.0802,2.884,"2024-08-19 21:00:00"
0.4,0.91316,37.7333333333333,13.2124,16.9363333333334,2.82866666666667,"2024-08-20 00:00:00"
0.368,0.91876,37.7333333333333,12.9425333333334,16.7866666666667,2.844,"2024-08-20 03:00:00"
0.376,0.917233333333333,39.84,12.7750666666667,16.6402666666667,2.844,"2024-08-20 06:00:00"
0.376,0.90716,44.9533333333333,12.8688,16.6658,2.89533333333333,"2024-08-20 09:00:00"
0.376,0.90028,45.5266666666667,12.9399333333334,16.6735333333334,2.90466666666667,"2024-08-20 12:00:00"
0.376,0.899506666666667,45.02,12.9134666666667,16.5992666666667,2.934,"2024-08-20 15:00:00"
0.376,0.90354,41.9066666666667,12.8270666666667,16.4695333333334,2.90666666666667,"2024-08-20 18:00:00"
0.456,0.906293333333333,41.76,12.7465333333334,16.3830666666667,2.846,"2024-08-20 21:00:00"
0.456,0.906973333333333,41.76,12.6984666666667,16.3216,2.83666666666667,"2024-08-21 00:00:00"
0.416,0.906593333333333,41.76,12.6295333333334,16.267,2.81466666666667,"2024-08-21 03:00:00"
0.328,0.904566666666667,43.3133333333333,12.5937333333334,16.2457333333334,2.856,"2024-08-21 06:00:00"
0.312,0.895733333333333,49.7,12.6656,16.3058,2.94333333333333,"2024-08-21 09:00:00"
0.208,0.88052,56.7333333333333,12.8141333333334,16.4584666666667,3.07266666666667,"2024-08-21 12:00:00"
0.16,0.8686,59.7133333333333,12.9816,16.5532,3.15466666666667,"2024-08-21 15:00:00"
0.144,0.86414,58.8066666666667,13.0362,16.5551333333334,3.224,"2024-08-21 18:00:00"
0.136,0.862446666666667,58.6466666666667,13.0001333333334,16.5296,3.134,"2024-08-21 21:00:00"
0.112,0.86014,58.6466666666667,12.9592,16.5158666666667,3.04733333333333,"2024-08-22 00:00:00"
0.112,0.860133333333333,58.6466666666667,12.8759333333334,16.4883333333334,2.96133333333333,"2024-08-22 03:00:00"
0.104,0.857593333333333,60.8066666666667,12.9436,16.4906666666667,2.83133333333333,"2024-08-22 06:00:00"
0.104,0.839953333333333,67.32,13.3928666666667,16.6612,2.73266666666667,"2024-08-22 09:00:00"
0.104,0.82306,72.2066666666667,13.8954666666667,16.9458666666667,2.64933333333333,"2024-08-22 12:00:00"
0.104,0.819206666666667,68.1333333333333,14.1323333333334,17.0216,2.66666666666667,"2024-08-22 15:00:00"
0.104,0.818466666666667,63.7866666666667,14.2403333333334,16.9952,2.53866666666667,"2024-08-22 18:00:00"
0.104,0.818033333333333,63.5466666666667,14.2567333333334,16.9618,2.44133333333333,"2024-08-22 21:00:00"
0.104,0.81772,63.5466666666667,14.2239333333334,16.9262666666667,2.44,"2024-08-23 00:00:00"
0.104,0.81746,63.5466666666667,14.2195333333334,16.8994666666667,2.42933333333333,"2024-08-23 03:00:00"
0.104,0.813286666666667,65.8133333333333,14.3430666666667,16.9173333333334,2.42933333333333,"2024-08-23 06:00:00"
0.096,0.798746666666667,71.28,14.7078666666667,17.0919333333334,2.49333333333333,"2024-08-23 09:00:00"
0.096,0.790726666666667,72.9733333333333,14.9132,17.2466666666667,2.58133333333333,"2024-08-23 12:00:00"
0.096,0.786106666666667,71.3466666666667,15.0292666666667,17.2409333333334,2.56066666666667,"2024-08-23 15:00:00"
0.096,0.786033333333333,67.6,15.0292666666667,17.1840666666667,2.488,"2024-08-23 18:00:00"
0.096,0.78664,66.9866666666667,14.9196666666667,17.126,2.37066666666667,"2024-08-23 21:00:00"
0,0.783733333333333,66.9866666666667,14.8274666666667,17.0660666666667,2.316,"2024-08-24 00:00:00"
0,0.781513333333333,66.9866666666667,14.7098666666667,16.9867333333334,2.286,"2024-08-24 03:00:00"
