"timestamp","ISWR","P","RH","TA","VW"
"2024-07-23 00:00:00",215.547945205479,74592.4538493151,0.867260273972603,8.90136986301371,2.18493150684932
"2024-07-23 01:00:00",215.547945205479,74594.3088493151,0.869123287671233,8.88041095890412,2.16438356164384
"2024-07-23 02:00:00",215.547945205479,74596.5316575342,0.870232876712329,8.86452054794523,2.14520547945205
"2024-07-23 03:00:00",215.547945205479,74599.7648767123,0.870328767123288,8.85369863013699,2.12328767123288
"2024-07-23 04:00:00",215.547945205479,74603.1086438356,0.870616438356164,8.84027397260274,2.0958904109589
"2024-07-23 05:00:00",215.547945205479,74606.5134383562,0.871616438356164,8.82534246575347,2.06849315068493
"2024-07-23 06:00:00",215.602739726027,74610.7602876712,0.872493150684931,8.8141095890411,2.02739726027397
"2024-07-23 07:00:00",216.904109589041,74615.6166575343,0.873219178082192,8.80465753424659,1.9972602739726
"2024-07-23 08:00:00",218.095890410959,74620.8580958904,0.873616438356164,8.79835616438356,1.97260273972603
"2024-07-23 09:00:00",217.260273972603,74625.8966575342,0.874027397260274,8.80068493150685,1.95342465753425
"2024-07-23 10:00:00",213.397260273973,74631.1376849315,0.87386301369863,8.82219178082192,1.94109589041096
"2024-07-23 11:00:00",209.205479452055,74636.5338493151,0.876506849315069,8.80657534246575,1.92876712328767
"2024-07-23 12:00:00",213.383561643836,74642.042479452,0.878712328767123,8.80424657534246,1.90958904109589
"2024-07-23 13:00:00",214.630136986301,74647.7130958904,0.881041095890411,8.81616438356167,1.89041095890411
"2024-07-23 14:00:00",220.178082191781,74653.518369863,0.881,8.82849315068495,1.87808219178082
"2024-07-23 15:00:00",219.712328767123,74659.6280273973,0.881082191780822,8.83068493150688,1.88493150684932
"2024-07-23 16:00:00",218.205479452055,74665.9785068493,0.882315068493151,8.81424657534251,1.9013698630137
"2024-07-23 17:00:00",215.301369863014,74672.634260274,0.882794520547945,8.82178082191786,1.91232876712329
"2024-07-23 18:00:00",210.904109589041,74679.7053561644,0.882506849315069,8.83068493150688,1.91780821917808
"2024-07-23 19:00:00",208.698630136986,74686.9212465753,0.88113698630137,8.84986301369867,1.91232876712329
"2024-07-23 20:00:00",207.835616438356,74694.4663835616,0.883287671232877,8.81273972602742,1.92054794520548
"2024-07-23 21:00:00",206.86301369863,74701.9589178082,0.886054794520548,8.77424657534249,1.93561643835616
"2024-07-23 22:00:00",206.86301369863,74708.8463835616,0.887958904109589,8.75808219178083,1.95342465753425
"2024-07-23 23:00:00",206.86301369863,74715.4441232877,0.891,8.71986301369867,1.96301369863014
"2024-07-24 00:00:00",206.86301369863,74722.265630137,0.894027397260274,8.68123287671233,1.96027397260274
"2024-07-24 01:00:00",206.86301369863,74728.9154246575,0.895986301369863,8.65726027397261,1.96164383561644
"2024-07-24 02:00:00",206.86301369863,74735.3407671233,0.899356164383562,8.61191780821918,1.95753424657534
"2024-07-24 03:00:00",206.86301369863,74741.9590547945,0.902013698630137,8.56671232876715,1.94931506849315
"2024-07-24 04:00:00",206.86301369863,74748.0467945205,0.905013698630137,8.51958904109591,1.93424657534247
"2024-07-24 05:00:00",206.86301369863,74754.2371369863,0.90845205479452,8.4687671232877,1.93972602739726
"2024-07-24 06:00:00",206.904109589041,74760.7796712329,0.912301369863014,8.41945205479453,1.95753424657534
"2024-07-24 07:00:00",208.027397260274,74767.6525479452,0.915356164383562,8.38383561643838,1.99041095890411
"2024-07-24 08:00:00",207.219178082192,74773.9805616438,0.915342465753425,8.39876712328771,2.02602739726027
"2024-07-24 09:00:00",205.917808219178,74779.9776849315,0.915328767123288,8.40479452054797,2.05753424657534
"2024-07-24 10:00:00",204.904109589041,74786.3296712329,0.91827397260274,8.35219178082195,2.05205479452055
"2024-07-24 11:00:00",201.493150684931,74792.4172739726,0.922205479452055,8.27575342465758,2.02328767123288
"2024-07-24 12:00:00",198.616438356164,74798.4941917808,0.925479452054795,8.18616438356167,2.01369863013699
"2024-07-24 13:00:00",201.86301369863,74804.3361780822,0.928890410958904,8.05465753424659,2.01232876712329
"2024-07-24 14:00:00",198.506849315069,74809.871109589,0.932479452054795,7.92191780821918,2.02191780821918
"2024-07-24 15:00:00",201.479452054795,74815.3411780822,0.934534246575342,7.84246575342468,2.04520547945205
"2024-07-24 16:00:00",197.054794520548,74820.9943972603,0.937794520547945,7.76493150684934,2.07945205479452
"2024-07-24 17:00:00",196.424657534247,74826.4037808219,0.940958904109589,7.62315068493155,2.11369863013699
"2024-07-24 18:00:00",197,74831.4615890411,0.943301369863014,7.50561643835618,2.13972602739726
"2024-07-24 19:00:00",196.123287671233,74836.3390547945,0.945520547945205,7.38328767123289,2.14931506849315
"2024-07-24 20:00:00",196.383561643836,74840.9660410959,0.946315068493151,7.25945205479456,2.14657534246575
"2024-07-24 21:00:00",195.095890410959,74844.8082328767,0.946315068493151,7.15027397260275,2.15068493150685
"2024-07-24 22:00:00",195.095890410959,74847.9238493151,0.946534246575342,7.04547945205479,2.14520547945205
"2024-07-24 23:00:00",195.095890410959,74850.369260274,0.947506849315068,6.9442465753425,2.10958904109589
"2024-07-25 00:00:00",195.095890410959,74852.2799452055,0.948835616438356,6.87205479452058,2.08630136986301
"2024-07-25 01:00:00",195.095890410959,74853.4409726027,0.949109589041096,6.84136986301371,2.06712328767123
"2024-07-25 02:00:00",195.095890410959,74854.5052876712,0.949575342465753,6.80602739726032,2.04383561643836
"2024-07-25 03:00:00",195.095890410959,74855.0562465753,0.948945205479452,6.78027397260274,2.03698630136986
