"ISWR","P","RH","TA","VW","timestamp","day_of_year","Hour","hourly_abundance","hourly_biomass","n_Diptera","n_Hymenoptera","n_Lepidoptera","LED","site","position","Elevation","ISWR_r3d","P_r3d","RH_r3d","TA_r3d","VW_r3d"
0,77988.387,0.993,-1.16666666666663,2.66666666666667,"2024-09-12 03:00:00",256,3,0,0,0,0,0,"LED Off","Jatzhorn","Middle",2079,112.213333333333,78363.6126,0.874373333333333,5.51333333333336,1.57733333333333
30.6666666666667,78030.1936666667,0.992666666666667,-1.47999999999998,2.2,"2024-09-12 06:00:00",256,6,0,0,0,0,0,"LED Off","Jatzhorn","Middle",2079,113.44,78358.4442666667,0.875186666666667,5.26800000000003,1.57466666666667
254.666666666667,78039.7436666667,0.958333333333333,-1.15999999999999,1.6,"2024-09-12 09:00:00",256,9,0,0,0,0,0,"LED Off","Jatzhorn","Middle",2079,123.146666666667,78353.407,0.874026666666667,5.05960000000003,1.58
356,77993.887,0.918333333333333,-0.353333333333315,2.33333333333333,"2024-09-12 12:00:00",256,12,2,5.31425777717894,2,0,0,"LED Off","Jatzhorn","Middle",2079,132.133333333333,78344.9864666667,0.87352,4.84000000000003,1.60666666666667
99,77989.8486666667,0.918666666666667,-0.786666666666652,2.9,"2024-09-12 15:00:00",256,15,0,0,0,0,0,"LED Off","Jatzhorn","Middle",2079,128.586666666667,78336.2950666667,0.872573333333333,4.57306666666669,1.64933333333333
55.3333333333333,78029.1803333333,0.945666666666667,-1.70999999999998,2.73333333333333,"2024-09-12 18:00:00",256,18,0,0,0,0,0,"LED Off","Jatzhorn","Middle",2079,126.653333333333,78325.3605333333,0.873306666666667,4.27093333333336,1.68666666666667
0,77989.5653333333,0.970333333333333,-2.36999999999997,2.66666666666667,"2024-09-12 21:00:00",256,21,0,0,0,0,0,"LED On","Jatzhorn","Middle",2079,124.946666666667,78310.115,0.87356,3.96293333333336,1.73333333333333
0,77971.1336666667,0.969333333333333,-2.56333333333331,3.23333333333333,"2024-09-13 00:00:00",257,0,0,0,0,0,0,"LED Off","Jatzhorn","Middle",2079,124.946666666667,78290.1208,0.873226666666667,3.67266666666669,1.784
0,77956.2253333333,0.962666666666667,-2.81999999999999,3.36666666666667,"2024-09-13 03:00:00",257,3,0,0,0,0,0,"LED Off","Jatzhorn","Middle",2079,124.946666666667,78268.5928,0.873013333333333,3.36120000000002,1.84
33.3333333333333,78030.3186666667,0.951,-3.37999999999998,3.23333333333333,"2024-09-13 06:00:00",257,6,0,0,0,0,0,"LED Off","Jatzhorn","Middle",2079,126.28,78248.6419333333,0.872253333333333,3.03173333333336,1.89466666666667
252.666666666667,78196.757,0.934666666666667,-3.12666666666667,3.56666666666667,"2024-09-13 09:00:00",257,9,0,0,0,0,0,"LED Off","Jatzhorn","Middle",2079,134.893333333333,78232.6428666667,0.87128,2.72320000000002,1.98133333333333
