"ISWR","P","RH","TA","VW","timestamp"
0,79380.962,0.952666666666667,9.6266666666667,0.333333333333333,"2024-07-23 00:00:00"
0,79343.5153333333,0.954,9.05000000000003,0.5,"2024-07-23 03:00:00"
109.666666666667,79362.022,0.965,9.43666666666669,0.366666666666667,"2024-07-23 06:00:00"
315.333333333333,79391.1886666667,0.927333333333333,11.2066666666667,0.633333333333333,"2024-07-23 09:00:00"
887.333333333333,79388.6886666667,0.739,13.99,1.63333333333333,"2024-07-23 12:00:00"
651,79378.1936666667,0.623,14.9033333333333,2.23333333333333,"2024-07-23 15:00:00"
126.666666666667,79395.522,0.762666666666667,12.95,2.26666666666667,"2024-07-23 18:00:00"
0,79380.0453333333,0.891,11.26,1.66666666666667,"2024-07-23 21:00:00"
0,79319.0303333333,0.951666666666667,10.2766666666667,0.833333333333333,"2024-07-24 00:00:00"
0,79235.1736666667,0.981666666666667,9.29666666666668,1.06666666666667,"2024-07-24 03:00:00"
58.6666666666667,79209.217,0.984,8.63666666666671,2.23333333333333,"2024-07-24 06:00:00"
367.666666666667,79232.2286666667,0.932333333333333,9.67000000000004,1.93333333333333,"2024-07-24 09:00:00"
656,79196.9986666667,0.917,6.97666666666669,2.6,"2024-07-24 12:00:00"
400,79163.3536666667,0.946666666666667,8.08333333333335,2.66666666666667,"2024-07-24 15:00:00"
84,79150.0686666667,1,4.50000000000002,2.46666666666667,"2024-07-24 18:00:00"
0,79171.6703333333,1,1.92333333333337,1.33333333333333,"2024-07-24 21:00:00"
0,79119.087,0.926,6.69000000000002,0.466666666666667,"2024-07-25 00:00:00"
0,79014.7803333333,0.864666666666667,7.46333333333337,0.633333333333333,"2024-07-25 03:00:00"
167,78977.442,0.667,9.81666666666668,0.633333333333333,"2024-07-25 06:00:00"
723,78984.3536666667,0.620666666666667,13.58,0.933333333333333,"2024-07-25 09:00:00"
958,78961.0186666667,0.456,15.3933333333334,2.13333333333333,"2024-07-25 12:00:00"
651.666666666667,78944.0836666667,0.649333333333333,11.7633333333334,2.13333333333333,"2024-07-25 15:00:00"
112.666666666667,78949.5953333333,0.653333333333333,14.1633333333334,2.36666666666667,"2024-07-25 18:00:00"
0,78999.9186666667,0.708,12.46,0.933333333333333,"2024-07-25 21:00:00"
0,78983.6603333333,0.693333333333333,11.4533333333333,0.766666666666667,"2024-07-26 00:00:00"
0,78927.862,0.761333333333333,11.6833333333334,1.03333333333333,"2024-07-26 03:00:00"
163,78954.122,0.755333333333333,13.0166666666667,0.833333333333333,"2024-07-26 06:00:00"
564.666666666667,78998.972,0.638666666666667,16.3733333333334,0.866666666666667,"2024-07-26 09:00:00"
906.666666666667,79047.287,0.63,17.5,1.6,"2024-07-26 12:00:00"
560,79063.3303333333,0.673666666666667,17.4966666666667,2.46666666666667,"2024-07-26 15:00:00"
146.666666666667,79106.9986666667,0.784,16.0266666666667,2.06666666666667,"2024-07-26 18:00:00"
0,79181.9403333333,0.904,13.7833333333334,1.03333333333333,"2024-07-26 21:00:00"
0,79190.1403333333,0.846666666666667,12.9733333333333,1.56666666666667,"2024-07-27 00:00:00"
0,79188.032,0.81,12.3133333333334,1.73333333333333,"2024-07-27 03:00:00"
159,79244.3086666667,0.75,13.9566666666667,0.966666666666667,"2024-07-27 06:00:00"
473,79290.6686666667,0.636333333333333,17.5,1.33333333333333,"2024-07-27 09:00:00"
577.666666666667,79336.407,0.598666666666667,18.5033333333333,0.733333333333333,"2024-07-27 12:00:00"
561.666666666667,79343.1336666667,0.507333333333333,19.9866666666667,1.9,"2024-07-27 15:00:00"
100.666666666667,79388.7153333333,0.654333333333333,17.4066666666667,1.36666666666667,"2024-07-27 18:00:00"
0,79474.7553333333,0.739333333333333,15.22,1.36666666666667,"2024-07-27 21:00:00"
0,79491.482,0.754333333333333,13.86,0.666666666666667,"2024-07-28 00:00:00"
0,79530.6953333333,0.792666666666667,13.2366666666667,0.733333333333333,"2024-07-28 03:00:00"
93.6666666666667,79626.9053333333,0.843,13.2933333333334,1.13333333333333,"2024-07-28 06:00:00"
456,79708.337,0.842666666666667,15.1566666666667,1.93333333333333,"2024-07-28 09:00:00"
658.333333333333,79749.9886666667,0.818333333333333,15.6966666666667,2.93333333333333,"2024-07-28 12:00:00"
589.333333333333,79736.692,0.782666666666667,16.0333333333334,3.06666666666667,"2024-07-28 15:00:00"
137.666666666667,79703.042,0.842333333333333,14.3333333333334,2.9,"2024-07-28 18:00:00"
0,79747.262,0.880666666666667,12.9666666666667,0.966666666666667,"2024-07-28 21:00:00"
0,79707.1886666667,0.887333333333333,12.1333333333333,0.4,"2024-07-29 00:00:00"
0,79658.872,0.746333333333333,13.03,0.633333333333333,"2024-07-29 03:00:00"
156.333333333333,79673.2836666667,0.732333333333333,14.1366666666667,0.266666666666667,"2024-07-29 06:00:00"
668.666666666667,79683.7053333333,0.655,16.5866666666667,1.36666666666667,"2024-07-29 09:00:00"
642.666666666667,79689.8986666667,0.589,17.3633333333334,2.3,"2024-07-29 12:00:00"
645.333333333333,79677.9853333333,0.580333333333333,17.57,1.83333333333333,"2024-07-29 15:00:00"
150,79656.027,0.663333333333333,16.1,1.66666666666667,"2024-07-29 18:00:00"
0,79671.6736666667,0.756,13.9966666666667,0.4,"2024-07-29 21:00:00"
0,79637.3786666667,0.703333333333333,13.2833333333334,0.9,"2024-07-30 00:00:00"
0,79601.1186666667,0.578333333333333,13.8266666666667,0.933333333333333,"2024-07-30 03:00:00"
155.666666666667,79608.5203333333,0.497666666666667,15.53,0.566666666666667,"2024-07-30 06:00:00"
