"ISWR","P","RH","TA","VW","timestamp"
0,80631.814,0.956666666666667,10.2833333333334,0.633333333333333,"2024-07-23 00:00:00"
0,80594.3673333333,0.950333333333333,9.78000000000001,0.9,"2024-07-23 03:00:00"
107,80612.874,0.958666666666667,10.21,0.466666666666667,"2024-07-23 06:00:00"
310,80642.0406666667,0.905,12.2,1.13333333333333,"2024-07-23 09:00:00"
880.333333333333,80639.5406666667,0.707666666666667,15.0833333333334,2.36666666666667,"2024-07-23 12:00:00"
648.333333333333,80629.0456666667,0.563666666666667,16.4,1.76666666666667,"2024-07-23 15:00:00"
128,80646.374,0.718666666666667,14.2733333333333,2.03333333333333,"2024-07-23 18:00:00"
0,80630.8973333333,0.879,12.19,1.73333333333333,"2024-07-23 21:00:00"
0,80569.8823333333,0.947333333333333,11.1333333333333,0.833333333333333,"2024-07-24 00:00:00"
0,80486.0256666667,0.977,10.1666666666667,1,"2024-07-24 03:00:00"
60,80460.069,0.976333333333333,9.63333333333336,1.86666666666667,"2024-07-24 06:00:00"
370.666666666667,80483.0806666667,0.913,10.96,1.96666666666667,"2024-07-24 09:00:00"
652.666666666667,80447.8506666667,0.914,10.3,2.63333333333333,"2024-07-24 12:00:00"
395,80414.2056666667,0.863666666666667,11.1866666666667,1.8,"2024-07-24 15:00:00"
83.3333333333333,80400.9206666667,0.98,8.2966666666667,1.76666666666667,"2024-07-24 18:00:00"
0,80422.5223333333,1,5.48333333333335,1.03333333333333,"2024-07-24 21:00:00"
0,80369.939,0.918333333333333,7.84000000000003,0.7,"2024-07-25 00:00:00"
0,80265.6323333333,0.851666666666667,7.85000000000002,1.1,"2024-07-25 03:00:00"
165.666666666667,80228.294,0.724666666666667,10.0166666666667,1.06666666666667,"2024-07-25 06:00:00"
718.666666666667,80235.2056666667,0.606666666666667,14.5066666666667,1.46666666666667,"2024-07-25 09:00:00"
952.666666666667,80211.8706666667,0.425,16.5166666666667,2.43333333333333,"2024-07-25 12:00:00"
646.666666666667,80194.9356666667,0.539,14.69,2.56666666666667,"2024-07-25 15:00:00"
115.333333333333,80200.4473333333,0.642,15.2266666666667,3.03333333333333,"2024-07-25 18:00:00"
0,80250.7706666667,0.711,13.0166666666667,1,"2024-07-25 21:00:00"
0,80234.5123333333,0.697,11.6533333333334,1.3,"2024-07-26 00:00:00"
0,80178.714,0.736666666666667,12.31,1.46666666666667,"2024-07-26 03:00:00"
161.333333333333,80204.974,0.737,13.6366666666667,0.866666666666667,"2024-07-26 06:00:00"
566,80249.824,0.602666666666667,17.6266666666667,0.833333333333333,"2024-07-26 09:00:00"
903,80298.139,0.593333333333333,18.7266666666667,2.16666666666667,"2024-07-26 12:00:00"
562.333333333333,80314.1823333333,0.623333333333333,19.0833333333334,2.23333333333333,"2024-07-26 15:00:00"
149.333333333333,80357.8506666667,0.765,17.0066666666667,2.46666666666667,"2024-07-26 18:00:00"
0,80432.7923333333,0.9,14.4933333333333,1.23333333333333,"2024-07-26 21:00:00"
0,80440.9923333333,0.865666666666667,13.4666666666667,0.933333333333333,"2024-07-27 00:00:00"
0,80438.884,0.824333333333333,12.72,1,"2024-07-27 03:00:00"
157.666666666667,80495.1606666667,0.747,14.5,0.9,"2024-07-27 06:00:00"
468,80541.5206666667,0.594666666666667,18.8233333333334,0.9,"2024-07-27 09:00:00"
580.333333333333,80587.259,0.576333333333333,19.59,1.5,"2024-07-27 12:00:00"
565,80593.9856666667,0.479,21.19,1.66666666666667,"2024-07-27 15:00:00"
99.6666666666667,80639.5673333333,0.635,18.3566666666667,2.56666666666667,"2024-07-27 18:00:00"
0,80725.6073333333,0.726,15.9133333333334,1.03333333333333,"2024-07-27 21:00:00"
0,80742.334,0.757,14.2866666666667,0.4,"2024-07-28 00:00:00"
0,80781.5473333333,0.794,13.6533333333334,0.7,"2024-07-28 03:00:00"
93,80877.7573333333,0.834666666666667,14,1.6,"2024-07-28 06:00:00"
454.333333333333,80959.189,0.813333333333333,16.3433333333334,2.6,"2024-07-28 09:00:00"
648,81000.8406666667,0.798333333333333,16.87,3.36666666666667,"2024-07-28 12:00:00"
583.333333333333,80987.544,0.748333333333333,17.3066666666667,3.36666666666667,"2024-07-28 15:00:00"
141.333333333333,80953.894,0.83,15.44,3.23333333333333,"2024-07-28 18:00:00"
0,80998.114,0.887,13.49,1.16666666666667,"2024-07-28 21:00:00"
0,80958.0406666667,0.873,12.5833333333334,0.633333333333333,"2024-07-29 00:00:00"
0,80909.724,0.730666666666667,13.76,0.866666666666667,"2024-07-29 03:00:00"
155.333333333333,80924.1356666667,0.720333333333333,14.8433333333333,0.733333333333333,"2024-07-29 06:00:00"
664,80934.5573333333,0.618,17.7733333333334,2.03333333333333,"2024-07-29 09:00:00"
645.666666666667,80940.7506666667,0.543333333333333,18.8366666666667,1.66666666666667,"2024-07-29 12:00:00"
640,80928.8373333333,0.537333333333333,18.98,1.5,"2024-07-29 15:00:00"
152,80906.879,0.627,17.3433333333334,1.1,"2024-07-29 18:00:00"
0,80922.5256666667,0.744333333333333,14.52,0.533333333333333,"2024-07-29 21:00:00"
0,80888.2306666667,0.722,13.42,0.8,"2024-07-30 00:00:00"
0,80851.9706666667,0.580666666666667,14.5,0.866666666666667,"2024-07-30 03:00:00"
154.666666666667,80859.3723333333,0.498666666666667,16.2266666666667,1.3,"2024-07-30 06:00:00"
701.666666666667,80880.694,0.419666666666667,19.67,1.2,"2024-07-30 09:00:00"
915.333333333333,80887.0556666667,0.371333333333333,21.52,0.9,"2024-07-30 12:00:00"
