"PSUM","RH","RSWR","TA","TSG","VW","timestamp"
0,0.951833333333333,0,11.7316666666667,14.82,0.783333333333333,"2024-07-23 00:00:00"
0,0.908,0.833333333333333,11.455,14.7233333333334,1.41666666666667,"2024-07-23 03:00:00"
0,0.8785,51.1666666666667,13.0883333333333,14.8916666666667,0.416666666666667,"2024-07-23 06:00:00"
0,0.802833333333333,122.833333333333,15.1083333333333,15.8666666666667,2.8,"2024-07-23 09:00:00"
0,0.605833333333333,277.5,18.46,17.495,4.18333333333333,"2024-07-23 12:00:00"
0,0.503666666666667,118.5,19.02,17.4083333333334,4.4,"2024-07-23 15:00:00"
0,0.703166666666667,25.6666666666667,16.9316666666667,16.5283333333334,4.13333333333333,"2024-07-23 18:00:00"
0,0.866333333333333,0,14.5683333333334,15.895,1.81666666666667,"2024-07-23 21:00:00"
0.4,0.9295,0,13.6166666666667,15.435,1.13333333333333,"2024-07-24 00:00:00"
0,0.953,0.333333333333333,12.6983333333334,15.3833333333333,1.26666666666667,"2024-07-24 03:00:00"
0,0.930166666666667,25.8333333333333,12.44,15.3,2.81666666666667,"2024-07-24 06:00:00"
0,0.817166666666667,184.666666666667,14.205,15.99,3.7,"2024-07-24 09:00:00"
0,0.650666666666667,275,16.235,17.65,5.21666666666667,"2024-07-24 12:00:00"
0,0.595833333333333,161,17.1816666666667,17.4533333333334,4.33333333333333,"2024-07-24 15:00:00"
0,0.741166666666667,24.6666666666667,14.945,16.58,3.78333333333333,"2024-07-24 18:00:00"
0,0.878333333333333,0,11.6066666666667,15.3,1.78333333333333,"2024-07-24 21:00:00"
0,0.9055,0,9.23333333333336,14.1533333333334,0.9,"2024-07-25 00:00:00"
0,0.931666666666667,0.666666666666667,8.12666666666669,13.465,0.766666666666667,"2024-07-25 03:00:00"
0,0.834666666666667,82,10.4416666666667,13.59,0.65,"2024-07-25 06:00:00"
0,0.5705,246.333333333333,16.56,15.6633333333334,3.48333333333333,"2024-07-25 09:00:00"
0,0.404166666666667,277.333333333333,19.5683333333334,17.64,4.25,"2024-07-25 12:00:00"
0,0.423833333333333,191.333333333333,20.11,17.615,4.21666666666667,"2024-07-25 15:00:00"
0,0.717666666666667,19.8333333333333,16.92,16.485,4.51666666666667,"2024-07-25 18:00:00"
0,0.803666666666667,0,13.3016666666667,15.3516666666667,1.31666666666667,"2024-07-25 21:00:00"
0,0.855666666666667,0,10.9483333333334,14.26,0.866666666666667,"2024-07-26 00:00:00"
0,0.884666666666667,0.833333333333333,9.87833333333335,13.535,0.766666666666667,"2024-07-26 03:00:00"
0,0.821666666666667,79.5,12.9316666666667,13.84,0.483333333333333,"2024-07-26 06:00:00"
0,0.523166666666667,239.5,21.0083333333334,16.4933333333334,1.53333333333333,"2024-07-26 09:00:00"
0,0.5385,278.833333333333,21.77,18.2983333333334,4.15,"2024-07-26 12:00:00"
0,0.564833333333333,186.5,21.8416666666667,18.7216666666667,4.45,"2024-07-26 15:00:00"
0,0.738166666666667,22.5,18.9516666666667,17.53,4.25,"2024-07-26 18:00:00"
0,0.865166666666667,0,16.1383333333334,16.51,1.88333333333333,"2024-07-26 21:00:00"
0,0.9215,0,13.625,15.4016666666667,0.833333333333333,"2024-07-27 00:00:00"
0,0.939,0.833333333333333,12.225,14.4783333333334,0.55,"2024-07-27 03:00:00"
0,0.825166666666667,72,14.68,14.8633333333334,0.516666666666667,"2024-07-27 06:00:00"
0,0.503333333333333,258,22.5966666666667,17.4233333333334,1.36666666666667,"2024-07-27 09:00:00"
0,0.491333333333333,195.666666666667,23.1716666666667,18.825,2.26666666666667,"2024-07-27 12:00:00"
0,0.369666666666667,147.666666666667,25.4383333333334,19.1733333333334,1.2,"2024-07-27 15:00:00"
0,0.616833333333333,17.1666666666667,21.14,17.9883333333334,2.28333333333333,"2024-07-27 18:00:00"
0,0.799,0,16.7966666666667,16.78,0.883333333333333,"2024-07-27 21:00:00"
0,0.867833333333333,0,13.9933333333333,15.5216666666667,0.433333333333333,"2024-07-28 00:00:00"
0,0.882166666666667,0.666666666666667,13.535,15.0416666666667,0.433333333333333,"2024-07-28 03:00:00"
0.2,0.850833333333333,54.3333333333333,15.2983333333334,15.4016666666667,2.61666666666667,"2024-07-28 06:00:00"
0,0.792833333333333,211.5,18.4066666666667,17.275,4.58333333333333,"2024-07-28 09:00:00"
0,0.826333333333333,226.833333333333,18.2083333333334,18.4816666666667,5.98333333333333,"2024-07-28 12:00:00"
0,0.7805,191.833333333333,18.6816666666667,18.675,6.13333333333333,"2024-07-28 15:00:00"
0,0.874333333333333,18.1666666666667,16.5183333333334,17.5016666666667,4.76666666666667,"2024-07-28 18:00:00"
0,0.964166666666667,0,13.6966666666667,16.335,1.25,"2024-07-28 21:00:00"
0,0.946,0,11.9683333333334,15.2333333333333,0.816666666666667,"2024-07-29 00:00:00"
0,0.959666666666667,0.666666666666667,10.7533333333334,14.4216666666667,0.75,"2024-07-29 03:00:00"
0,0.895333333333333,75.6666666666667,12.6666666666667,14.3216666666667,0.4,"2024-07-29 06:00:00"
0,0.582166666666667,222.666666666667,20.2666666666667,16.9066666666667,3.31666666666667,"2024-07-29 09:00:00"
0,0.459833333333333,162.666666666667,21.8866666666667,18.015,3.51666666666667,"2024-07-29 12:00:00"
0,0.447833333333333,158.5,22.385,18.1383333333334,3.6,"2024-07-29 15:00:00"
0,0.635666666666667,17.1666666666667,19.2233333333334,17.0716666666667,1.96666666666667,"2024-07-29 18:00:00"
0,0.783333333333333,0,15.0683333333334,15.585,0.866666666666667,"2024-07-29 21:00:00"
