"timestamp","PSUM","RH","RSWR","TA","TSG","VW"
"2024-07-23 00:00:00",0.0993103448275863,0.865675862068966,28.0206896551724,9.99772413793107,13.5215172413793,1.52206896551724
"2024-07-23 01:00:00",0.0993103448275863,0.867496551724138,28.0206896551724,9.97220689655177,13.5146206896552,1.50413793103448
"2024-07-23 02:00:00",0.0993103448275863,0.868386206896552,28.0206896551724,9.95220689655173,13.504,1.48965517241379
"2024-07-23 03:00:00",0.0993103448275863,0.86831724137931,28.0206896551724,9.94027586206897,13.482,1.48
"2024-07-23 04:00:00",0.0993103448275863,0.869144827586207,28.0206896551724,9.92110344827586,13.4637931034483,1.45862068965517
"2024-07-23 05:00:00",0.0993103448275863,0.870303448275862,28.0206896551724,9.89951724137933,13.4513103448276,1.43586206896552
"2024-07-23 06:00:00",0.0993103448275863,0.871075862068965,28.1241379310345,9.88744827586208,13.4330344827587,1.4151724137931
"2024-07-23 07:00:00",0.0993103448275863,0.8712,28.1862068965517,9.8841379310345,13.4431034482759,1.4
"2024-07-23 08:00:00",0.0993103448275863,0.872020689655172,27.9034482758621,9.87020689655174,13.4208275862069,1.38344827586207
"2024-07-23 09:00:00",0.0993103448275863,0.873724137931034,27.4413793103448,9.84924137931034,13.3564827586207,1.38068965517241
"2024-07-23 10:00:00",0.0993103448275863,0.876344827586207,26.4551724137931,9.81455172413797,13.2286896551724,1.37172413793103
"2024-07-23 11:00:00",0.0993103448275863,0.878972413793103,25.9724137931034,9.7933103448276,13.1544827586207,1.36896551724138
"2024-07-23 12:00:00",0.0993103448275863,0.881068965517241,26.1655172413793,9.79020689655175,13.1912413793104,1.35793103448276
"2024-07-23 13:00:00",0.0993103448275863,0.882055172413793,26.8758620689655,9.79489655172415,13.2692413793104,1.34620689655172
"2024-07-23 14:00:00",0.0993103448275863,0.881013793103448,28.1793103448276,9.82179310344827,13.4627586206897,1.33448275862069
"2024-07-23 15:00:00",0.0993103448275863,0.881593103448276,27.5034482758621,9.81524137931035,13.4146206896552,1.33793103448276
"2024-07-23 16:00:00",0.0993103448275863,0.882986206896552,27.8413793103448,9.79675862068967,13.4060689655172,1.35103448275862
"2024-07-23 17:00:00",0.0993103448275863,0.884751724137931,28.0896551724138,9.77172413793107,13.4151724137931,1.36413793103448
"2024-07-23 18:00:00",0.0993103448275863,0.886234482758621,27.7862068965517,9.73737931034486,13.3829655172414,1.38344827586207
"2024-07-23 19:00:00",0.0993103448275863,0.887089655172414,27.6413793103448,9.70731034482759,13.3370344827587,1.37862068965517
"2024-07-23 20:00:00",0.0993103448275863,0.888772413793103,27.6413793103448,9.678,13.3282068965518,1.38413793103448
"2024-07-23 21:00:00",0.0993103448275863,0.891124137931035,27.6275862068966,9.64420689655174,13.3278620689655,1.3951724137931
"2024-07-23 22:00:00",0.0993103448275863,0.893765517241379,27.6275862068966,9.60765517241379,13.3292413793104,1.41448275862069
"2024-07-23 23:00:00",0.0993103448275863,0.89608275862069,27.6275862068966,9.57924137931036,13.3397931034483,1.42896551724138
"2024-07-24 00:00:00",0.0993103448275863,0.898165517241379,27.6275862068966,9.55082758620694,13.354,1.43172413793103
"2024-07-24 01:00:00",0.0993103448275863,0.900393103448276,27.6275862068966,9.51765517241381,13.3696551724138,1.43793103448276
"2024-07-24 02:00:00",0.132413793103448,0.903186206896552,27.6275862068966,9.4775172413793,13.3805517241379,1.44068965517241
"2024-07-24 03:00:00",0.140689655172414,0.90571724137931,27.6275862068966,9.43365517241381,13.3929655172414,1.43655172413793
"2024-07-24 04:00:00",0.146206896551724,0.908213793103448,27.6275862068966,9.38931034482761,13.4099310344828,1.44896551724138
"2024-07-24 05:00:00",0.162758620689655,0.910455172413793,27.6275862068966,9.34944827586207,13.4260689655173,1.47448275862069
"2024-07-24 06:00:00",0.184827586206896,0.91351724137931,27.6275862068966,9.30455172413792,13.4443448275862,1.51034482758621
"2024-07-24 07:00:00",0.209655172413793,0.917455172413793,27.4206896551724,9.23475862068966,13.4254482758621,1.55862068965517
"2024-07-24 08:00:00",0.212413793103448,0.921537931034483,26.9793103448276,9.14786206896554,13.3397241379311,1.61103448275862
"2024-07-24 09:00:00",0.215172413793103,0.92531724137931,26.6,9.06144827586206,13.2337931034483,1.64413793103448
"2024-07-24 10:00:00",0.215172413793103,0.929386206896552,25.9448275862069,8.96413793103449,13.0794482758621,1.65172413793103
"2024-07-24 11:00:00",0.215172413793103,0.933137931034483,25.5310344827586,8.88186206896552,12.9691724137931,1.62
"2024-07-24 12:00:00",0.215172413793103,0.936524137931035,25.1862068965517,8.80027586206899,12.9024137931034,1.61103448275862
"2024-07-24 13:00:00",0.212413793103448,0.937993103448276,25.3586206896552,8.75068965517244,12.8912413793104,1.6151724137931
"2024-07-24 14:00:00",0.212413793103448,0.940144827586207,24.8137931034483,8.6894482758621,12.7916551724138,1.62896551724138
"2024-07-24 15:00:00",0.209655172413793,0.940413793103448,25.1034482758621,8.64668965517245,12.7717931034483,1.65793103448276
"2024-07-24 16:00:00",0.209655172413793,0.942303448275862,25.1586206896552,8.57965517241382,12.6972413793104,1.70275862068966
"2024-07-24 17:00:00",0.209655172413793,0.943303448275862,25.5793103448276,8.51668965517246,12.6467586206897,1.74551724137931
"2024-07-24 18:00:00",0.206896551724138,0.943,26.1655172413793,8.47289655172415,12.6583448275862,1.79379310344828
"2024-07-24 19:00:00",0.206896551724138,0.942972413793103,26.2275862068966,8.42710344827589,12.6176551724138,1.83241379310345
